-326.02,-162.75,-129.35,-141.52,-99.1,-284.26,-124.85,-338.72,-129.4,-271.77,-177.09,-93.06,-50.95,-107.48,-124.37,-184.02,-158.3,-285.28,-316.74,-108.53,-111.37,-149.98,-188.57,-113.45,-186.4,-166.37,-260.34,-265.85,-110.9,-130.92,-98.68,-341.42,-194.99,-146.21,-44.16,-154.14,-38.17,-50.67,-167.68,-244.9,-99.68,-93.24,-132.95,-110.38,-66.42,-87.27,-92.82,-80.25,-92.45,-170.27,-84.22,-66.91,-175.47,-67.97,-117.62,-85.73,-54.94,-110.92,137.59,-54.48,-52.41,-141.51,-105.77,-111.48,-50.38,-264.66,-174.63,-108.39,-286.6,-140.41,-14.35,-89.8,-109.84,-32.85,-72.57,-188.47,-83.14,-88.06,-186.41,-114.94,-110.04,-84.58,-46.08,-78.58,-114.02,-175.44,-154.86,-166.26,-140.95,-109.07,-91.41,-90.62,-133.68,-18.59,-59.4,-120.15,-43.81,-43.25,-118.46,-95.32,-113.93,-119.39,-167.61,-241.05,-95.91,-55.65,-54.69,-61.26,-9.29,-66.87,-67.24,-89.6,-41.17,-46.79,-96.96,-79.42,-81.21,-22.63,-59.94,-170.08,-44.07,-36.84,-61.72,-124.01,-19.45,-132.03,-28.1,-82.43,-37.17,-140.15,-65.98,-291.9,-51.22,-241.64,-204.14,-158.1,-150.99,-35.42,-369.86,-89.95,-23.61,-28.51,-60,-236.73,-85.45,-25.61,-52.26,-172.71,-102.5,-116.31,-253.08,-168.35,-175.16,-64.65,-370.4,-69.34,-178.37,-9.66,-137.3,-75.53,-338.8,-38.88,-72.96,-158.71,-62.55,-162.13,-414.64,-95.38,-217.7,-127.45,-106.92,-98.31,-310.73,-32.31,-129.86,-120.5,-323.79,-204.56,-161.85,-138.53,-232.16,-135.48,68.92,-75.99,-149.19,-239.69,-89.88,-111.58,-204.42,-185.45,-56.49,-231.64,-298.7,4.14,-134.5,-94.5,-130.3,-26.11,-75.55,-48.36,-190.28,-209.31,-172.14,-92.7,-53.23,-32.93,-34.96,-112.48,-115.45,-49.15,-207.33,-53.9,-176.2,-192.42,-86.99,-134.43,-192.39,-127.89,-61.4,-66.53,-48.23,-94.51,-116.39,-70.19,-268.53,-313.6,-164.95,-169.6,-212.48,-80.41,15.05,-350.1,-221.32,-115.69,-100.46,-92.07,-182.97,-168.95,-131.93,-84.61,-105.25,-237.42,-154.06,-104.32,-149.8,-92.79,-125.28,-267.03,-133.53,-69.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,198,279,352,443,502,609,682,769,846,956,1043,1172,1273,1332,1393,1462,1552,1639,1724,1787,1893,1971,2084,2208,2299,2384,2496,2600,2740,2808,2906,3004,3115,3193,3259,3350,3430,3554,3644,3739,3851,3969,4035,4147,4242,4315,4430,4524,4591,4684,4783,4868,4952,5052,5134,5207,5286,5786,5868,5954,6041,6151,6247,6338,6425,6530,6592,6709,6826,6922,7065,7141,7269,7414,7493,7630,7704,7791,7909,8018,8137,8253,8371,8484,8604,8724,8880,8961,9024,9126,9234,9312,9486,9637,9709,9803,9895,9985,10110,10208,10363,10456,10690,10833,10955,11077,11217,11376,11539,11727,11851,12004,12093,12195,12386,12469,12576,12770,12849,13106,13240,13398,13495,13663,13780,13930,14073,14195,14323,14417,14629,14882,14992,15176,15387,15557,15648,15751,16251,16657,16726,16878,17180,17680,17863,18363,18527,18823,19090,19448,19869,20095,20190,20286,20415,20803,21303,21803,22303,22503,22692,22961,23119,23234,23397,23888,24388,24538,24822,25241,25466,25798,26018,26160,26363,26749,26924,27341,27486,27742,27904,28404,28904,29043,29272,29577,29723,29853,30073,30175,30533,30828,31004,31180,31680,32180,32680,32985,33065,33219,33593,33857,34206,34277,34580,34922,35167,35284,35784,35884,36045,36501,36678,36771,36890,37070,37364,37559,37721,37853,38353,38570,38653,39018,39390,39593,39906,40317,40592,40685,41001,41187,41526,41632,41806,42023,42334,42430,42652,43032,43282,43468,43640,43809,44032,44320,44658,44902,45003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-238.74,-299.13,-301,-207.08,-104.18,-223.24,-74.32,-93.76,-120.63,-108.97,-96.37,-328.42,-338.19,42.21,-31.82,-167.89,-329.25,-108.53,-178.19,-57.69,-62.77,-144.75,-96.33,-224.52,-184.85,-39.35,-116.51,-363.11,-87.49,-226.34,-292.97,-316.76,-103.57,-116.73,-78.38,-174.61,-186.57,-69.15,-101.59,-98.79,-121.56,-67.72,-84.38,-117.53,-94.37,-109.81,-58.97,-79.22,-105.59,-19.1,-148.7,-63.64,-87.18,-40.19,-277.12,-138.19,-99.19,-317.81,21.56,-129.73,-55.18,-86.41,-90.88,-191.8,-166.88,-161.65,-6.81,-85.63,-116.47,-104.53,-128.62,-125.2,-193.87,-165.18,-98.46,-137.2,-133.35,-218.56,-67.48,-194.34,-114.98,-94.24,-141.26,-174.11,-156.24,18.36,-98.26,-60.02,-53.31,-154.71,-154.15,-151,-257.01,-77.49,-253.48,-87.86,-79.83,-65.25,-107.49,-31.69,-287.94,-185.07,-66.52,-123.76,-65.7,-270.6,-55.29,-68.88,-96.42,-134.9,-49.87,-197.77,-263.9,-160.75,-232.4,-94.84,-90.39,-66.39,-18.81,-27.58,-53.86,-218.95,-81.4,-26.53,-165.36,-36.36,-199.9,113.61,-264.43,5.17,-308.95,-79.85,-102.9,-116.61,-51.86,-86.03,-130.61,-115.72,-67.15,-120.27,-86.23,26.27,-24.26,-17.25,-96.93,18.33,-26.14,-60.98,-35.01,-160.61,-8.58,-107.17,-108.49,-110.76,-143.84,-149.77,-146.13,-212.33,-231.39,-125.49,-2.17,-288.88,-106.46,-181.17,-101.73,-196.22,-79.82,-90.67,-181.2,-25.24,-38.13,-309.21,-61.46,-291.52,-256.68,-35.58,-19.24,-108.62,-131.2,-60.55,-129.95,-37.88,-164.21,-44.66,-100.69,-55.56,-68.99,-118.32,-128.43,-242.66,-75.43,-106.35,-40.45,-180.11,-59.33,-346.63,-255.65,-126.32,-43.8,-337.87,-74.45,-253.78,-188.9,-129.84,-238.63,-248.94,4.29,-59.09,-16.12,-47,-31.34,-30.5,-144.03,-60.44,-46.26,-108.82,-77.4,-157.71,-130.58,-245.72,-21.62,2.21,-5.32,-220.32,-29.24,-17.8,-71.19,-44.42,-72.14,-100.54,-209.85,6.36,-201.13,-105.78,-36.81,-221.07,-97.33,-130.91,-182.77,-185.8,-320.44,-245.4,-107.67,-223.74,-139.81,-102.53,-238.62,-100.47,-196.83,-80.85,-138.6,-73.96,-27.93,-142.28,-270.14,-127.56,-115.67,-168.03,-61.68,-195.45,-151.34,-204.65,-135.53,-175.85,-176.47,-14.31,-153.85,222.83,-171.19,-205.19,-174.43,-145.6,-158.86,-81.73,-32.47,-52.12,-178.55,-64.04,-161.6,-129.99,-80.2,-53.3,-38.64,-92.94,-129.3,-7.48,-60.13,-125.95,-190.63,-107.69,-108.52,-181.61,-89.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,178,267,360,490,556,641,733,805,872,931,1036,1141,1233,1324,1424,1518,1582,1655,1725,1800,1877,1976,2082,2172,2242,2313,2425,2529,2591,2706,2827,2912,3093,3180,3290,3416,3495,3572,3653,3758,3874,3958,4017,4078,4189,4291,4351,4463,4559,4641,4743,4831,4953,5073,5189,5299,5419,5529,5643,5740,5887,5979,6072,6186,6291,6422,6527,6635,6752,6862,6975,7051,7162,7244,7341,7424,7523,7612,7729,7820,7929,8017,8134,8249,8321,8432,8541,8624,8736,8857,8975,9070,9137,9245,9341,9450,9530,9631,9768,9974,10059,10142,10246,10358,10488,10709,10886,11014,11100,11203,11317,11457,11559,11703,11829,11935,12064,12196,12313,12421,12602,12753,12882,13078,13200,13320,13820,13907,13991,14101,14181,14325,14389,14519,14779,14953,15147,15251,15374,15565,16065,16161,16272,16772,17072,17202,17408,17610,17763,17984,18194,18342,18529,18640,18820,18974,19158,19339,19565,19781,20187,20343,20541,20690,20981,21110,21246,21496,21572,21672,22081,22153,22469,22657,23157,23422,23545,23710,23803,24303,24452,24721,24875,25003,25235,25515,25670,25870,26070,26263,26354,26497,26658,26727,26935,27360,27474,27841,28005,28119,28373,28583,28700,28850,29166,29297,29472,29657,29862,30038,30221,30411,30574,30707,30865,31042,31185,31300,31499,31698,31830,31985,32178,32272,32389,32485,32751,32918,33116,33256,33398,33505,33695,33885,33965,34085,34240,34418,34550,34719,34873,34986,35194,35312,35569,35790,36006,36130,36411,36560,36764,36899,37074,37186,37358,37509,37644,37758,37942,38051,38165,38255,38367,38505,38658,38836,39330,39492,39647,39748,39992,40178,40263,40449,40701,40809,40979,41096,41184,41330,41479,41586,41772,41855,42023,42130,42199,42348,42486,42697,42824,43105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.98,-369.02,-290.75,-61.6,-65.45,-127.88,-331.3,-397.45,-239.76,-274.27,-331.57,-47,-184.59,-100.12,-272,-117.92,-213.77,-120.19,-61.26,-281.58,-122.08,-107.04,-17.33,-257.17,-127.65,-102.34,-144.35,-226.2,-204,-605.92,-60.18,-81.36,-102.56,59.33,-359.56,-72.79,-82.7,-123.61,-72.8,-70.32,-73.33,-232.32,-203.88,-146.96,-222.4,-96.16,-133.03,-77.21,-185.35,-88.87,-31.46,-170.47,-121.18,-45.85,-106.25,-103.32,-151.86,-75.75,-113.46,-56.2,-216.58,-141.46,-159.27,-45.39,-109.58,-198.97,-70.14,-124.89,-219.7,-47.16,-79.34,-76.84,-102.22,-92,-179.08,-56.4,-47.31,-112.38,-59.33,-4.22,-115.42,-119.24,-72.46,-121.51,-126.88,-196.55,-87.87,-67.85,-302.93,-62.63,-214.99,-3.9,4.8,-127.13,-102.32,-140.06,-123.08,-113.6,-106.78,-157.52,-107.4,-100.17,-44.53,-224.45,-249.43,-77.14,-99.44,-99.87,-264.84,-48.18,-72.34,-133.54,-94.64,-198.75,-48.98,-137.42,-124.59,-60.25,-190.11,-92.13,-55.75,-163.27,-182.89,-38.29,-132,-270.98,-143.74,-81.57,-60.27,-120.05,-45.45,-136.21,-121.36,-53.64,-35.14,-3.49,-117.62,-127.75,-22.58,121.69,1.25,-77.08,-67.11,-158.78,-60.05,-105.07,-106.42,-243.33,-267.72,-127.98,-159.73,-104.65,-131,-230.73,-246.09,-201.1,-134.83,-220.11,-56.25,-166.83,-28.82,-36.33,-38.13,-219.52,-65.87,-11.53,-168.3,-176.71,-109.33,-236.68,-126.74,-32.43,-113,-190.52,-100.3,-151.17,-281.11,-88.84,-84.26,-174.48,17.19,28.63,-264.07,-48.79,-34.67,-28.54,-219.3,-119.22,-79.18,-224.96,-35.66,-77.03,-179.49,-161.38,-78.81,-200.82,-154.75,-7.71,-150.23,-60.7,-96.36,-77.23,-223.9,-65.25,-99.87,-106.92,-5.97,-49.85,-37.04,59.63,-17.35,-197.62,-109.33,-68.67,22.67,-99.64,-116.78,-83.96,-36.47,-16.78,-169.25,-139.27,-329.27,-81.79,-223.14,-102.7,-112.77,-38.56,-128.12,-225.86,-78.49,-101.14,-132.44,-19.76,-61.38,-150.46,-150.37,6.77,-175.38,-8.61,-23.62,-106.32,-84.6,-122.14,2.43,-239.26,-122.96,-66.01,-60.21,-54.26,-38.19,-37.65,-119.02,2.56,-165.47,-107.78,-55.32,-40.02,-51.26,-24.31,-192.15,17.79,-5.67,36.02,-236.91,-159.54,-53.93,-88.75,-39.64,-73.02,-2.12,-91.92,-157.49,-290.26,-114.73,-160.61,-149.28,-133.43,-48.2,-80.2,170.34,-89.76,-50.57,-206.08,-78.78,-40.85,221.88,-249.93,-393.71,-46.37,-51.03,-43.5,-93.33,-132.41,-127.32,-330.5,-63.18,-4.79,-100.84,-135.7,-83.78,-87.78,-57.31,-106.34,-113.23,-80.63,-93.83,-92.83,5.65,-49.11,-107.52,-171.98,-112.97,-134.78,-17.08,-81.44,-30.7,-202.17,-227.48,-123.16,1.36,-32.24,-150.66,-160.93,-36.18,-92.8,-231.72,-29.25,-14.35,-184.17,34.11,-72.77,-148.84,-175.37,3.72,-102.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,182,278,355,424,537,631,731,818,925,1023,1122,1186,1265,1376,1488,1574,1658,1737,1823,1911,1984,2111,2234,2310,2373,2513,2654,2774,2879,2959,3031,3107,3192,3310,3371,3485,3564,3669,3758,3823,3941,4022,4145,4244,4368,4728,4829,4940,5054,5141,5258,5330,5413,5495,5570,5674,5781,5867,5944,6030,6104,6194,6285,6379,6498,6623,6748,6854,6986,7078,7160,7277,7360,7458,7530,7615,7702,7783,7919,8047,8137,8229,8304,8397,8514,8634,8740,8864,8935,9091,9245,9351,9445,9520,9652,9793,9873,9951,10070,10142,10249,10330,10465,10558,10637,10791,10933,11080,11209,11326,11407,11479,11614,11785,11899,12032,12136,12277,12371,12446,12555,12720,12883,13001,13205,13342,13636,13747,13864,13995,14096,14196,14309,14451,14641,14794,14967,15110,15610,15761,15819,15965,16111,16218,16321,16397,16577,16921,17072,17132,17239,17405,17497,17594,17753,17944,18183,18266,18533,18634,18818,18934,19115,19334,19515,19640,19833,19925,20164,20531,20791,20948,21106,21301,21417,21660,21750,21880,21970,22153,22271,22585,22811,22982,23086,23469,23726,23916,24257,24395,24573,24814,24965,25081,25333,25506,25647,25722,25904,26055,26204,26418,26525,26692,26814,26929,27020,27122,27533,27677,27825,28016,28129,28222,28325,28574,28720,28972,29037,29437,29558,29865,29996,30238,30470,30616,30855,31045,31404,31527,31678,32031,32227,32331,32550,32789,32930,33319,33409,33556,33828,33931,34185,34299,34399,34532,34618,34806,34894,35005,35113,35228,35361,35551,35699,35959,36169,36431,36637,36768,36911,37100,37284,37417,37550,37702,37941,38122,38352,38526,38992,39190,39383,39612,39768,39874,40027,40387,40534,40932,41128,41201,41364,41550,41711,42185,42348,42528,42658,42880,43111,43255,43455,43604,43805,44009,44258,44338,44475,44587,44775,44852,45054,45224,45294,45405,45732,45871,46056,46184,46399,46606,46686,46818,46928,47083,47251,47393,47554,47688,47865,48065,48210,48461,48537,48710,48807,48986,49157,49341,49456,49621,49727,49881,50050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-82.93,-416.52,-170.68,-373.58,-121.03,-89.35,-117.39,-106.13,-182.44,-138.83,-127.18,-109.8,-495.26,-149.05,-80.49,-199.42,-45.12,-155.8,-337.09,-111.83,-209.32,-155.65,-57.77,-114.1,-262.33,-223.5,-147.13,-243.48,-111.83,-118.74,-84.51,-166.81,-101.56,-98.78,-38.13,-104.2,-128.76,-111.61,-224.38,-181.81,-142.97,-181.76,-154.55,-90.82,-341.89,-126.75,-93.37,-157.14,-129.72,-125.01,-111.81,-38.31,-221.12,-120.23,-108.98,-116.06,-49.39,-330.31,-75.08,-104.39,-76.29,-122.51,-122.25,-103.01,-127.36,-63.84,-83.76,-115.96,-67.18,-161.39,-156.54,-148.63,-536.99,-163.91,-107.25,-23.92,-151.65,-124.21,-42.92,-29.64,-94.29,-254.51,-176.23,-421.88,-386.18,-259.95,-563.91,-303.33,-328.85,-262.84,-317.31,-297.8,-70.89,-140.63,-476.75,-451.06,-271.24,-84.42,-340.41,-37.55,-327.81,-202.09,-138.76,-221.55,-224.37,-366.28,-472.12,-390.83,-140.22,-165.22,-121.06,-429.11,-278.35,-67.82,-706.26,-327.98,44.14,-609.47,-579.44,-314.39,-381.84,-214.85,-589.74,-519.82,-90.73,-85.43,-314.02,-504.46,-266.37,-229.02,-227.04,-156.4,-652.29,-238.94,-159.17,-252.87,-392.35,-658.09,-671,-314.75,-577.12,-470.93,-656.9,-503.31,-739.08,-547.62,-629.17,-522.57,-341.53,-537.05,-1062.28,-768.91,-625.93,-398.51,-628.19,-543.18,-638.57,-527.82,-167.61,-785.98,-482.05,-253.34,-616.76,-528.28,-464.78,-378.61,-410.81,-327.75,-210.32,-675.23,-604.67,-708.65,-684.03,-689.28,-566.23,-439.75,-575.61,-627.62,-546.27,-687.22,-238.77,-222.35,-82.08,-622.74,-190.6,-601.45,-104.6,-205.69,-327.89,-99.03,-352.43,-572.28,-507.71,-353.77,-298.06,-617.06,-528.15,-542.81,-617.05,-631.18,-395.72,-255.45,-222.74,-496.23,-497.46,-680.43,-299.05,-485.64,-344.87,-280.49,-374.77,-177.88,-427.9,-304.24,-452.2,-791.88,-246.19,-122.03,-481.26,-342.81,-331.11,-103.75,-307.28,-162.5,-325.73,-172.92,-329.63,-348.81,-215.79,-257.4,-305.74,-619.74,-267.76,-518.9,-89.65,-138.75,-233.77,-217.98,-335.67,-384.19,-275.39,-264.41,-261.48,-413.38,-398.85,-660.9,-102.76,-904.39,-664.81,-1279.23,-810.21,-509.35,-306.8,-242.05,-517.28,-263.77,-400.45,-212.55,-702.83,-408.73,-804.23,-260.14,-128.9,-262.52,-466.3,-237.51,-560.26,-284.46,-764.82,-360.07,-450.33,-379.28,-769.91,-634.08,-202.16,-552.58,-228.91,-357.81,-189.75,-232.93,-156.94,-233.57,-252.49,-203.02,-262.67,-410.38,-308.17,-241.73,-256.38,-307.28,-185.52,-142.09,-95.86,-265.41,-341.89,-298.17,-222.19,-266.04,-194.26,-227.66,-258.01,-296.18,-128.99,-242.03,-104.16,-223.33,-173.07,-526.26,-211.17,-260.18,-246.73,-299.02,-172.6,-204.77,-13.99,-205.11,-232.77,-238.49,-309.77,-267.78,-203.67,-281.48,-38.51,-320.39,-245.38,-314.2,-216.51,-205.74,-291,-243.19,-723.59,-265.25,-250.37,-7.71,-267.56,-257.89,-226.2,-313.12,-257.12,-243.45,-473.65,-34.17,-377.5,-233.87,-210.88,-228.13,-147.41,-249.52,-210.53,-193.4,-225.31,-275.1,-236.86,-283.02,-164.03,-395.09,-245.96,-229.04,-234.56,-163.18,-263.07,-159.44,-254.15,-179.7,-341.68,-259.95,-392.62,-201.26,-167.64,-175.89,-239.75,-236.22,-292.33,-308.01,-274.48,-230.18,-455.28,-445.33,-332.34,-278.27
71,152,237,343,458,563,687,805,889,988,1054,1124,1244,1349,1417,1503,1616,1703,1786,1881,1959,2095,2198,2284,2395,2472,2577,2675,2771,2842,2919,3038,3097,3172,3237,3340,3419,3499,3591,3709,3801,3880,3969,4049,4179,4241,4399,4485,4603,4687,4746,4827,4936,5075,5181,5253,5455,5565,5641,5700,5777,5856,6020,6092,6208,6327,6426,6551,6620,6690,6774,6929,7065,7175,7309,7420,7533,7692,7788,7882,8014,8107,8244,8475,8658,8740,8975,9087,9251,9398,9519,9614,9796,9894,10108,10482,10616,10733,10875,11011,11109,11239,11314,11421,11844,11947,12090,12186,12272,12338,12429,12571,12695,12890,13076,13358,13454,13623,13743,13900,14039,14291,14406,14521,14635,14758,14937,15123,15229,15381,15502,15630,15731,15864,16130,16191,16285,16410,16575,16706,16794,17041,17240,17353,17454,17548,17655,17803,17935,18118,18380,18597,18714,18784,18925,19153,19304,19396,19465,19719,19903,20059,20156,20254,20390,20544,20843,20973,21136,21221,21448,21632,21827,21948,22131,22292,22497,22613,22727,22938,23001,23136,23263,23365,23523,23634,23762,23927,24053,24152,24335,24504,24635,24734,24816,24922,25037,25151,25260,25460,25566,25644,25743,25840,25967,26193,26306,26454,26571,26724,26821,26910,27063,27189,27393,27638,27802,27930,28042,28153,28263,28426,28533,28738,28871,28956,29064,29186,29308,29503,29623,29892,29995,30233,30383,30491,30630,30703,30799,30943,31025,31188,31341,31475,31669,31800,31957,32067,32187,32339,32538,32711,32830,32981,33092,33146,33204,33289,33376,33548,33647,33783,33860,34015,34084,34233,34317,34392,34488,34633,34718,34795,34943,35232,35398,35491,35581,35694,35806,35958,36148,36244,36367,36510,36790,36896,37080,37248,37301,37394,37633,37714,37924,38034,38166,38335,38515,38700,38794,38901,39109,39289,39393,39531,39651,39774,39887,39972,40141,40305,40390,40574,40635,40723,40839,40964,41151,41328,41516,41620,41838,42053,42164,42292,42410,42516,42619,42722,42849,42966,43316,43464,43567,43772,43908,44099,44260,44395,44498,44591,44703,44793,44929,45081,45192,45285,45452,45547,45732,45882,46078,46272,46408,46627,46837,46963,47052,47169,47322,47380,47649,47735,47868,47926,48062,48178,48304,48447,48510,48664,48747,48945,49156,49300,49492,49603,49699,49793,49898,50093
-523.72,-105.95,-119.44,-159.34,-318.83,-114.61,-385.36,-71.16,-264.06,-187.56,-118.37,-212.92,-53.98,-412.18,-59.89,-208.02,-122.06,-192.72,-237.99,-131.45,-182.37,-92.02,-324.66,-132.94,-156.55,-429.42,-360.61,-382.4,-335.52,-285.69,4.27,-156.24,-114.26,-112.11,-115.35,-99.28,-101.32,-110.78,-26.75,-150.91,-86.99,-181.48,-90.21,-154.18,-112.44,-335.71,-15.11,-97.75,-95.88,-348.38,-74.23,-129.45,-144.78,-46.68,-80.6,-34.93,-110.42,-42.64,-318.41,-114.89,-144.2,-61.36,-87.68,-180.84,-82.43,-121.09,-91.12,-51.51,-80.72,-81.24,-78.53,-40.16,-113.92,-107.17,-136.6,-84.94,-185.16,-195.55,-73.73,-80.77,-114.71,-122.54,-70.53,-91.55,134.36,-118.98,-50.6,-192.24,-110.1,-64.51,-166.21,-269.71,-75.58,-109.31,-77.01,-126.83,21.24,-50.14,-114.02,0.71,-216.28,-48.5,-62.87,-175.65,-70.97,-84.76,-196.32,-25.46,-87.15,-150.37,-136.97,-71.58,-192.24,-228.47,-249.11,-63.81,-90.16,-103.51,-143.16,-94.78,-64.15,-78.49,-120.54,-192.03,-16.96,-145.41,-104.27,-191.1,-96.51,-151.57,-98.37,-76.15,-318.4,-113.76,-158.21,-281.58,-298.98,-151.17,-124.13,-65.04,-68.38,114.68,-61.96,-159.41,-83.86,-90.19,-90.52,-31.38,-209.31,-47.21,-67.31,-96.7,-180.5,-239.21,-78.14,-84.73,-282.43,-296.81,-8.87,-32.54,-72.46,-152.43,-21.92,18.5,-124.01,-123.34,-171.08,-142.7,-1.93,-129.8,-67.6,-314.68,-110.45,-51.61,-280.53,-19.51,-129.03,-83.17,-175.47,-219.19,-131.34,-225.41,-221.7,-145.14,-189.92,-264.5,56.23,-56.35,-39.58,-37.66,-4.04,-162.47,-68.19,-57.45,-195.98,-21.17,-142.79,-89.09,-113.21,-86.17,-144.87,-66.68,-95.62,-32.95,-145.4,-190.35,-117.23,-71.2,-109.56,-47.31,-97.43,-193.9,-70.9,-56.6,-28.04,-91.38,-134.65,-105.13,0.23,-173.31,-72.09,-364.45,-93.23,-302.82,-217.73,-137.14,-113.34,-44.32,-78.43,-98.06,-76.23,-84.93,-96.28,-149.52,-113.65,-145.69,-212.88,-51.8,-100.38,-207.64,-235.64,18.04,-373.4,-165.44,-134.52,-65.54,-99.01,-101.93,-92.29,-40.12,-215.77,-142.32,-51.3,-53.45,-28.67,-89.64,-92.81,-381,-122.17,-122.98,-60.16,-94.88,-33.04,-100.72,-92.48,-84.17,-75.06,-149.21,-37.87,-167.43,-100.74,-90.63,-69.24,-159.98,-120.52,-170.74,-161.53,-142.7,-128.42,-247.12,-90.99,-134.23,-85.81,-119.56,-74.24,-240.49,-93.88,-53.3,-147.35,-206.39,-199.55,-302.23,-169.29,-92.05,-59.24,-104.37,-48.66,-212.87,-28.89,-194.78,-170.1,-200.05,-35.87,-128.17,-66.66,-41.66,-133.33,-112.33,-131.64,-246.82,-9.13,-14.05,-122.41,2.12,-173.04,-123.27,-46.63,-148.29,-229.65,-149.78,-129.11,-137.88,-205.21,3.77,-259.35,-169.9,-123.33,-93.89,-170.31,-167.82,-324.98,-135.71,-86.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,209,285,400,487,584,703,769,865,942,1035,1122,1181,1270,1340,1422,1513,1579,1665,1733,1841,1968,2040,2124,2234,2328,2424,2516,2623,2704,2846,2974,3072,3170,3252,3312,3432,3502,3600,3703,3821,3929,4013,4121,4215,4319,4375,4476,4550,4644,4718,4818,4896,5032,5128,5216,5341,5439,5584,5661,5751,5842,5920,6027,6135,6252,6341,6460,6552,6676,6757,6868,6947,7088,7155,7263,7413,7479,7610,7707,7820,7903,8003,8130,8630,8729,8875,8955,9106,9215,9297,9425,9543,9685,9787,9874,10017,10113,10223,10309,10423,10509,10616,10787,10960,11033,11151,11282,11379,11508,11642,11723,11859,11994,12109,12247,12329,12464,12625,12723,12801,13015,13172,13268,13335,13460,13627,13759,13926,14090,14182,14325,14475,14602,14720,14856,15152,15256,15531,15626,15847,16347,16512,16660,16887,16970,17096,17178,17399,17483,17640,17753,17860,18009,18147,18249,18366,18617,18811,18964,19118,19374,19540,19637,19861,20009,20345,20448,20567,20761,20859,21214,21357,21462,21728,21865,22069,22161,22223,22380,22508,22753,22861,23025,23119,23379,23487,23588,23724,23900,24015,24198,24411,24656,24788,24859,25007,25103,25245,25391,25537,25643,25830,26040,26184,26321,26448,26522,26642,26779,26947,27067,27221,27336,27512,27707,27767,27901,28074,28195,28327,28627,28764,28887,29138,29476,29686,29873,30083,30281,30403,30600,30773,30892,31099,31233,31650,31919,32154,32362,32567,32832,33208,33365,33495,33672,33835,34066,34319,34492,34645,35087,35170,35258,35347,35404,35547,35932,36039,36156,36238,36297,36446,36600,36776,36880,37046,37387,37626,37911,38008,38180,38396,38615,38846,39112,39370,39773,39933,40306,40381,40547,40672,40768,40853,41024,41184,41286,41492,41613,41776,41991,42246,42559,43010,43111,43302,43474,43632,43783,43988,44210,44379,44578,44815,44963,45100,45223,45457,45812,46017,46184,46599,46730,46844,47077,47278,47431,47595,47832,47934,48068,48320,48559,48722,48930,49056,49143,49348,49623,49877,49966,50063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
